120	9	18	0	4	1	3	2	2.6226043701171875e-05
120	9	18	1	4	1	3	2	8.20159912109375e-05
120	9	18	10	9	3	3	6	0.7006912231445312
120	9	18	4	9	3	3	6	6.365776062011719e-05
180	18	19	0	5	1	6	3	1.7881393432617188e-05
180	18	19	1	5	1	6	3	7.200241088867188e-05
180	18	19	10	5	1	6	3	1.476484775543213
180	18	19	4	5	1	6	3	8.296966552734375e-05
240	27	8	0	3	1	9	2	1.430511474609375e-05
240	27	8	1	3	1	9	2	4.38690185546875e-05
240	27	8	10	3	1	9	2	0.19594669342041016
240	27	8	4	3	1	9	2	9.989738464355469e-05
300	60	25	0	8	3	16	4	2.1457672119140625e-05
300	60	25	1	12	2	16	6	0.0001404285430908203
300	60	25	10	39	9	16	27	4.814006567001343
300	60	25	4	28	7	16	17	0.0001952648162841797
360	87	18	0	14	3	16	13	2.002716064453125e-05
360	87	18	1	24	1	16	12	0.00017571449279785156
360	87	18	10	41	6	16	37	2.2036235332489014
360	87	18	4	41	6	16	37	0.00016069412231445312
420	93	16	0	14	4	18	12	2.0503997802734375e-05
420	93	16	1	29	3	18	17	0.00020599365234375
420	93	16	10	49	7	18	40	1.3940322399139404
420	93	16	4	33	6	18	29	0.000164031982421875
480	105	21	0	26	6	19	21	2.288818359375e-05
480	105	21	1	41	4	19	21	0.0003113746643066406
480	105	21	10	74	11	19	58	2.433293581008911
480	105	21	4	65	10	19	48	0.00018739700317382812
540	78	19	0	24	6	15	15	2.2411346435546875e-05
540	78	19	1	24	6	15	15	0.00021028518676757812
540	78	19	10	29	7	15	22	2.2660810947418213
540	78	19	4	29	7	15	22	0.0001506805419921875
600	111	19	0	13	5	25	12	2.1696090698242188e-05
600	111	19	1	21	4	25	12	0.0001704692840576172
600	111	19	10	39	9	25	39	2.517394542694092
600	111	19	4	24	7	25	23	0.0002231597900390625
660	117	17	0	19	4	22	15	1.9788742065429688e-05
660	117	17	1	25	3	22	13	0.00017333030700683594
660	117	17	10	69	8	22	48	1.5439167022705078
660	117	17	4	69	8	22	48	0.00018835067749023438
720	102	22	0	26	4	22	15	2.0742416381835938e-05
720	102	22	1	38	3	22	21	0.00032329559326171875
720	102	22	10	42	7	22	41	5.153990030288696
720	102	22	4	40	6	22	32	0.0002219676971435547
780	108	18	0	13	4	24	12	2.0265579223632812e-05
780	108	18	1	27	3	24	15	0.00018548965454101562
780	108	18	10	44	8	24	41	2.4091529846191406
780	108	18	4	31	6	24	25	0.00021338462829589844
840	102	15	0	16	2	24	9	1.71661376953125e-05
840	102	15	1	30	2	24	15	0.00015234947204589844
840	102	15	10	26	3	24	19	2.488896369934082
840	102	15	4	26	3	24	16	0.00021767616271972656
900	114	15	0	8	2	25	7	1.7881393432617188e-05
900	114	15	1	21	2	25	12	0.00012731552124023438
900	114	15	10	13	3	25	14	2.6071698665618896
900	114	15	4	19	3	25	14	0.00021648406982421875
960	132	25	0	17	4	25	11	2.1457672119140625e-05
960	132	25	1	24	3	25	12	0.0002155303955078125
960	132	25	10	69	10	25	54	7.065235376358032
960	132	25	4	40	8	25	34	0.0002608299255371094
1020	120	19	0	14	4	22	17	2.002716064453125e-05
1020	120	19	1	28	3	22	21	0.0002579689025878906
1020	120	19	10	18	5	22	31	3.9491913318634033
1020	120	19	4	22	5	22	27	0.00020623207092285156
1080	114	14	0	26	4	21	16	1.9311904907226562e-05
1080	114	14	1	44	2	21	24	0.00023031234741210938
1080	114	14	10	59	5	21	36	1.2796261310577393
1080	114	14	4	26	4	21	16	0.00017786026000976562
1140	150	30	0	19	5	24	16	2.47955322265625e-05
1140	150	30	1	32	2	24	18	0.0003535747528076172
1140	150	30	10	65	12	24	82	11.894348621368408
1140	150	30	4	55	11	24	68	0.0002830028533935547
1200	117	23	0	13	2	25	10	2.0503997802734375e-05
1200	117	23	1	14	1	25	9	0.0001690387725830078
1200	117	23	10	31	4	25	26	9.938111305236816
1200	117	23	4	17	3	25	17	0.0002694129943847656
1260	120	23	0	12	4	24	11	2.1457672119140625e-05
1260	120	23	1	24	3	24	12	0.00018906593322753906
1260	120	23	10	49	10	24	48	4.8244407176971436
1260	120	23	4	35	8	24	34	0.0002498626708984375
1320	111	21	0	14	4	21	12	2.09808349609375e-05
1320	111	21	1	26	2	21	15	0.00018906593322753906
1320	111	21	10	20	5	21	21	5.269870758056641
1320	111	21	4	20	5	21	21	0.00020837783813476562
1380	165	22	0	14	4	28	13	2.1219253540039062e-05
1380	165	22	1	26	3	28	15	0.00020933151245117188
1380	165	22	10	79	9	28	59	5.508595705032349
1380	165	22	4	58	8	28	45	0.0002658367156982422
1440	147	14	0	13	2	24	13	1.811981201171875e-05
1440	147	14	1	27	1	24	15	0.000125885009765625
1440	147	14	10	13	2	24	13	2.300647258758545
1440	147	14	4	13	2	24	13	0.00020194053649902344
1500	126	19	0	21	4	21	11	4.363059997558594e-05
1500	126	19	1	26	4	21	14	0.00019812583923339844
1500	126	19	10	76	9	21	51	2.2447924613952637
1500	126	19	4	54	8	21	38	0.00019669532775878906
1560	108	20	0	20	5	18	12	2.09808349609375e-05
1560	108	20	1	26	5	18	15	0.0002167224884033203
1560	108	20	10	52	9	18	44	2.195838689804077
1560	108	20	4	52	9	18	44	0.00017833709716796875
1620	123	21	0	14	5	27	9	2.2172927856445312e-05
1620	123	21	1	27	5	27	15	0.0002124309539794922
1620	123	21	10	59	8	27	34	4.73821496963501
1620	123	21	4	42	7	27	25	0.000247955322265625
