120	6	18	0	0	0	3	0	2.4318695068359375e-05
120	6	18	1	0	0	3	0	7.271766662597656e-05
120	6	18	10	0	0	3	0	0.7642402648925781
120	6	18	4	0	0	3	0	5.602836608886719e-05
180	12	19	0	2	1	6	1	1.7881393432617188e-05
180	12	19	1	2	1	6	1	6.389617919921875e-05
180	12	19	10	2	1	6	1	1.6211721897125244
180	12	19	4	2	1	6	1	8.344650268554688e-05
240	18	8	0	0	0	9	0	1.2636184692382812e-05
240	18	8	1	0	0	9	0	3.790855407714844e-05
240	18	8	10	0	0	9	0	0.23155689239501953
240	18	8	4	0	0	9	0	7.867813110351562e-05
300	40	25	0	0	0	16	0	1.7404556274414062e-05
300	40	25	1	0	0	16	0	8.749961853027344e-05
300	40	25	10	0	0	16	0	10.687796831130981
300	40	25	4	0	0	16	0	0.00018715858459472656
360	58	18	0	0	0	16	0	1.5020370483398438e-05
360	58	18	1	0	0	16	0	0.00010919570922851562
360	58	18	10	0	0	16	0	4.088833808898926
360	58	18	4	0	0	16	0	0.00016164779663085938
420	62	16	0	0	0	18	0	1.5020370483398438e-05
420	62	16	1	0	0	18	0	0.00011086463928222656
420	62	16	10	0	0	18	0	3.2573492527008057
420	62	16	4	0	0	18	0	0.0001666545867919922
480	70	21	0	8	1	19	11	1.8358230590820312e-05
480	70	21	1	8	1	19	11	0.00015544891357421875
480	70	21	10	8	1	19	11	7.023060321807861
480	70	21	4	8	1	19	11	0.0002014636993408203
540	52	19	0	2	1	15	1	1.7404556274414062e-05
540	52	19	1	2	1	15	1	0.00012445449829101562
540	52	19	10	2	1	15	1	4.07383131980896
540	52	19	4	2	1	15	1	0.00016069412231445312
600	74	19	0	0	0	25	0	1.5974044799804688e-05
600	74	19	1	0	0	25	0	0.00010085105895996094
600	74	19	10	0	0	25	0	7.478795289993286
600	74	19	4	0	0	25	0	0.00023603439331054688
660	78	17	0	0	0	22	0	1.4543533325195312e-05
660	78	17	1	0	0	22	0	0.00010514259338378906
660	78	17	10	0	0	22	0	4.709334850311279
660	78	17	4	0	0	22	0	0.00020194053649902344
720	68	22	0	13	1	22	9	1.8358230590820312e-05
720	68	22	1	16	1	22	11	0.0001704692840576172
720	68	22	10	16	1	22	11	9.316766262054443
720	68	22	4	13	1	22	9	0.000232696533203125
780	72	18	0	8	2	24	5	1.8358230590820312e-05
780	72	18	1	8	2	24	5	0.00012350082397460938
780	72	18	10	8	2	24	5	4.939516067504883
780	72	18	4	8	2	24	5	0.00021767616271972656
840	68	15	0	0	0	24	0	1.430511474609375e-05
840	68	15	1	0	0	24	0	9.584426879882812e-05
840	68	15	10	0	0	24	0	3.6381099224090576
840	68	15	4	0	0	24	0	0.0002079010009765625
900	76	15	0	0	0	25	0	1.4781951904296875e-05
900	76	15	1	0	0	25	0	8.463859558105469e-05
900	76	15	10	0	0	25	0	3.7941012382507324
900	76	15	4	0	0	25	0	0.0002472400665283203
960	88	25	0	0	0	25	0	1.6927719116210938e-05
960	88	25	1	0	0	25	0	0.00014400482177734375
960	88	25	10	0	0	25	0	16.640470504760742
960	88	25	4	0	0	25	0	0.0002739429473876953
1020	80	19	0	0	0	22	0	1.5497207641601562e-05
1020	80	19	1	0	0	22	0	0.0001404285430908203
1020	80	19	10	0	0	22	0	6.496220588684082
1020	80	19	4	0	0	22	0	0.00021600723266601562
1080	76	14	0	0	0	21	0	1.4066696166992188e-05
1080	76	14	1	0	0	21	0	0.00011849403381347656
1080	76	14	10	0	0	21	0	2.6251325607299805
1080	76	14	4	0	0	21	0	0.00017905235290527344
1140	100	30	0	3	1	24	6	2.0265579223632812e-05
1140	100	30	1	12	1	24	7	0.00020742416381835938
1140	100	30	10	15	2	24	13	24.146240234375
1140	100	30	4	15	2	24	13	0.00029969215393066406
1200	78	23	0	16	2	25	8	2.002716064453125e-05
1200	78	23	1	16	2	25	8	0.0001277923583984375
1200	78	23	10	16	2	25	8	10.827280044555664
1200	78	23	4	16	2	25	8	0.0002620220184326172
1260	80	23	0	6	1	24	3	1.9073486328125e-05
1260	80	23	1	6	1	24	3	0.00012683868408203125
1260	80	23	10	6	1	24	3	11.59721827507019
1260	80	23	4	6	1	24	3	0.00026869773864746094
1320	74	21	0	0	0	21	0	2.6226043701171875e-05
1320	74	21	1	0	0	21	0	0.0001227855682373047
1320	74	21	10	0	0	21	0	8.293156862258911
1320	74	21	4	0	0	21	0	0.00027179718017578125
1380	110	22	0	9	1	28	8	1.9073486328125e-05
1380	110	22	1	12	1	28	10	0.00013589859008789062
1380	110	22	10	21	2	28	18	10.465395212173462
1380	110	22	4	21	2	28	18	0.00032591819763183594
1440	98	14	0	8	1	24	5	1.6689300537109375e-05
1440	98	14	1	8	1	24	5	0.0001087188720703125
1440	98	14	10	8	1	24	5	2.604229211807251
1440	98	14	4	8	1	24	5	0.00020074844360351562
1500	84	19	0	0	0	21	0	1.52587890625e-05
1500	84	19	1	0	0	21	0	0.00011754035949707031
1500	84	19	10	0	0	21	0	6.4375550746917725
1500	84	19	4	0	0	21	0	0.00020313262939453125
1560	72	20	0	0	0	18	0	1.5497207641601562e-05
1560	72	20	1	0	0	18	0	0.00011467933654785156
1560	72	20	10	0	0	18	0	6.404414892196655
1560	72	20	4	0	0	18	0	0.00018978118896484375
1620	82	21	0	6	1	27	7	2.5510787963867188e-05
1620	82	21	1	13	1	27	10	0.0001304149627685547
1620	82	21	10	6	1	27	7	10.024667739868164
1620	82	21	4	6	1	27	7	0.000270843505859375
1680	86	15	0	3	1	23	3	1.6689300537109375e-05
1680	86	15	1	3	1	23	3	0.0001220703125
1680	86	15	10	3	1	23	3	3.209125518798828
1680	86	15	4	3	1	23	3	0.00020122528076171875
1740	100	25	0	0	0	29	0	1.6927719116210938e-05
1740	100	25	1	0	0	29	0	0.00016045570373535156
1740	100	25	10	0	0	29	0	19.498276948928833
1740	100	25	4	0	0	29	0	0.00031495094299316406
1800	104	20	0	13	1	21	15	2.5272369384765625e-05
1800	104	20	1	29	1	21	16	0.0004150867462158203
1800	104	20	10	8	1	21	21	6.853139400482178
1800	104	20	4	13	1	21	15	0.0002162456512451172
1860	100	19	0	2	1	27	2	1.7404556274414062e-05
1860	100	19	1	4	1	27	13	0.00019311904907226562
1860	100	19	10	6	2	27	15	6.640217542648315
1860	100	19	4	2	1	27	2	0.0002536773681640625
1920	102	21	0	3	1	23	8	1.8358230590820312e-05
1920	102	21	1	17	1	23	9	0.00013017654418945312
1920	102	21	10	20	2	23	17	7.563039064407349
1920	102	21	4	20	2	23	17	0.00023245811462402344
1980	86	25	0	10	2	30	6	2.09808349609375e-05
1980	86	25	1	13	2	30	7	0.0001392364501953125
1980	86	25	10	21	3	30	12	15.852672100067139
1980	86	25	4	21	3	30	12	0.00031447410583496094
2040	82	20	0	19	1	25	10	1.8596649169921875e-05
2040	82	20	1	19	1	25	10	0.00012350082397460938
2040	82	20	10	19	1	25	10	7.646901845932007
2040	82	20	4	19	1	25	10	0.0004496574401855469
2100	82	18	0	0	0	32	0	1.52587890625e-05
2100	82	18	1	0	0	32	0	8.440017700195312e-05
2100	82	18	10	0	0	32	0	8.28792953491211
2100	82	18	4	0	0	32	0	0.00029850006103515625
2160	72	24	0	4	1	24	7	1.7642974853515625e-05
2160	72	24	1	4	1	24	7	0.00012731552124023438
2160	72	24	10	4	1	24	7	13.377843379974365
2160	72	24	4	4	1	24	7	0.00025916099548339844
2220	72	19	0	3	1	26	2	1.7642974853515625e-05
2220	72	19	1	3	1	26	2	9.250640869140625e-05
2220	72	19	10	3	1	26	2	7.072651147842407
2220	72	19	4	3	1	26	2	0.00024890899658203125
2280	56	23	0	3	1	22	2	2.6464462280273438e-05
2280	56	23	1	3	1	22	2	0.00014138221740722656
2280	56	23	10	3	1	22	2	10.800032138824463
2280	56	23	4	3	1	22	2	0.00023746490478515625
2340	96	18	0	7	2	29	5	1.8358230590820312e-05
2340	96	18	1	7	2	29	5	0.000156402587890625
2340	96	18	10	7	2	29	5	5.972143173217773
2340	96	18	4	7	2	29	5	0.0002574920654296875
2400	88	18	0	0	0	21	0	1.5735626220703125e-05
2400	88	18	1	0	0	21	0	0.0001442432403564453
2400	88	18	10	0	0	21	0	5.29823112487793
2400	88	18	4	0	0	21	0	0.00021457672119140625
2460	112	24	0	24	2	26	12	2.0742416381835938e-05
2460	112	24	1	24	2	26	12	0.0002779960632324219
2460	112	24	10	24	2	26	12	13.138882875442505
2460	112	24	4	24	2	26	12	0.00028014183044433594
2520	104	19	0	10	1	31	6	1.7881393432617188e-05
2520	104	19	1	10	1	31	6	0.00010967254638671875
2520	104	19	10	10	1	31	6	8.404338121414185
2520	104	19	4	10	1	31	6	0.00028824806213378906
2580	126	18	0	25	1	30	13	2.6226043701171875e-05
2580	126	18	1	25	1	30	13	0.00016379356384277344
2580	126	18	10	25	1	30	13	6.998652458190918
2580	126	18	4	25	1	30	13	0.0002739429473876953
2640	106	25	0	0	0	33	0	1.8358230590820312e-05
2640	106	25	1	0	0	33	0	0.00012993812561035156
2640	106	25	10	0	0	33	0	22.24209475517273
2640	106	25	4	0	0	33	0	0.0003566741943359375
2700	108	26	0	3	1	29	2	1.9073486328125e-05
2700	108	26	1	3	1	29	2	0.00015401840209960938
2700	108	26	10	3	1	29	2	20.548495769500732
2700	108	26	4	3	1	29	2	0.000324249267578125
2760	98	24	0	0	0	28	0	1.6927719116210938e-05
2760	98	24	1	0	0	28	0	0.0002815723419189453
2760	98	24	10	0	0	28	0	16.66092324256897
2760	98	24	4	0	0	28	0	0.00030422210693359375
2820	114	20	0	8	1	30	4	1.811981201171875e-05
