120	3	18	0	0	0	3	0	2.09808349609375e-05
120	3	18	1	0	0	3	0	6.175041198730469e-05
120	3	18	10	0	0	3	0	0.7815563678741455
120	3	18	4	0	0	3	0	6.651878356933594e-05
180	6	19	0	0	0	6	0	1.3828277587890625e-05
180	6	19	1	0	0	6	0	5.173683166503906e-05
180	6	19	10	0	0	6	0	1.7960948944091797
180	6	19	4	0	0	6	0	7.939338684082031e-05
240	9	8	0	0	0	9	0	1.1920928955078125e-05
240	9	8	1	0	0	9	0	3.4332275390625e-05
240	9	8	10	0	0	9	0	0.24028491973876953
240	9	8	4	0	0	9	0	8.20159912109375e-05
300	20	25	0	4	1	16	2	1.7642974853515625e-05
300	20	25	1	4	1	16	2	9.799003601074219e-05
300	20	25	10	4	1	16	2	10.018167495727539
300	20	25	4	4	1	16	2	0.00019359588623046875
360	29	18	0	3	1	16	3	1.71661376953125e-05
360	29	18	1	4	1	16	3	8.511543273925781e-05
360	29	18	10	10	3	16	10	2.7495758533477783
360	29	18	4	7	2	16	6	0.00022292137145996094
420	31	16	0	4	2	18	3	1.7404556274414062e-05
420	31	16	1	11	1	18	6	8.678436279296875e-05
420	31	16	10	15	3	18	9	2.2513797283172607
420	31	16	4	8	3	18	7	0.0001690387725830078
480	35	21	0	5	1	19	3	1.9073486328125e-05
480	35	21	1	14	1	19	7	0.0001068115234375
480	35	21	10	19	2	19	10	6.228055477142334
480	35	21	4	5	1	19	3	0.0002014636993408203
540	26	19	0	3	1	15	3	1.6450881958007812e-05
540	26	19	1	6	1	15	3	8.344650268554688e-05
540	26	19	10	9	2	15	6	3.7611656188964844
540	26	19	4	9	2	15	6	0.00015783309936523438
600	37	19	0	0	0	25	0	1.5497207641601562e-05
600	37	19	1	0	0	25	0	7.176399230957031e-05
600	37	19	10	0	0	25	0	7.599696397781372
600	37	19	4	0	0	25	0	0.0002446174621582031
660	39	17	0	5	2	22	4	1.7404556274414062e-05
660	39	17	1	9	2	22	5	8.273124694824219e-05
660	39	17	10	13	4	22	10	2.9540042877197266
660	39	17	4	13	4	22	10	0.0001983642578125
720	34	22	0	9	3	22	5	1.9788742065429688e-05
720	34	22	1	13	1	22	7	0.00012421607971191406
720	34	22	10	17	5	22	11	6.186022520065308
720	34	22	4	17	5	22	11	0.0002257823944091797
780	36	18	0	4	2	24	3	1.6927719116210938e-05
780	36	18	1	10	2	24	5	9.1552734375e-05
780	36	18	10	13	4	24	9	3.7493419647216797
780	36	18	4	13	4	24	9	0.00021839141845703125
840	34	15	0	3	1	24	3	1.6450881958007812e-05
840	34	15	1	7	1	24	4	7.319450378417969e-05
840	34	15	10	9	2	24	6	2.7958126068115234
840	34	15	4	9	2	24	6	0.00021147727966308594
900	38	15	0	5	2	25	3	1.6927719116210938e-05
900	38	15	1	7	1	25	4	6.985664367675781e-05
900	38	15	10	12	3	25	7	2.3946609497070312
900	38	15	4	9	3	25	6	0.0002524852752685547
960	44	25	0	4	2	25	2	1.8835067749023438e-05
960	44	25	1	6	1	25	4	0.000125885009765625
960	44	25	10	10	3	25	6	13.088269710540771
960	44	25	4	10	3	25	6	0.0002772808074951172
1020	40	19	0	6	2	22	5	1.811981201171875e-05
1020	40	19	1	12	1	22	7	0.00010323524475097656
1020	40	19	10	14	3	22	11	4.716831207275391
1020	40	19	4	6	2	22	5	0.00021338462829589844
1080	38	14	0	8	2	21	5	1.71661376953125e-05
1080	38	14	1	14	2	21	8	9.584426879882812e-05
1080	38	14	10	10	3	21	13	1.7123677730560303
1080	38	14	4	8	2	21	5	0.0002143383026123047
1140	50	30	0	4	2	24	4	2.1219253540039062e-05
