120	6	18	0	0	0	3	0	1.9788742065429688e-05
120	6	18	1	0	0	3	0	6.842613220214844e-05
120	6	18	10	0	0	3	0	0.7688159942626953
120	6	18	4	0	0	3	0	6.771087646484375e-05
180	12	19	0	4	1	6	2	1.7404556274414062e-05
180	12	19	1	4	1	6	2	8.535385131835938e-05
180	12	19	10	4	1	6	2	1.4994237422943115
180	12	19	4	4	1	6	2	8.273124694824219e-05
240	18	8	0	2	1	9	1	1.5735626220703125e-05
240	18	8	1	2	1	9	1	4.315376281738281e-05
240	18	8	10	2	1	9	1	0.19349455833435059
240	18	8	4	2	1	9	1	9.894371032714844e-05
300	40	25	0	4	2	16	2	2.1219253540039062e-05
300	40	25	1	4	2	16	2	0.00010037422180175781
300	40	25	10	4	2	16	2	9.168452024459839
300	40	25	4	4	2	16	2	0.00018787384033203125
360	58	18	0	17	6	16	10	2.2649765014648438e-05
360	58	18	1	17	6	16	10	0.00014734268188476562
360	58	18	10	31	8	16	23	1.6141791343688965
360	58	18	4	24	7	16	16	0.00015115737915039062
420	62	16	0	17	3	18	12	1.8835067749023438e-05
420	62	16	1	19	2	18	12	0.00014448165893554688
420	62	16	10	48	6	18	34	1.3818588256835938
420	62	16	4	34	6	18	28	0.0001571178436279297
480	70	21	0	8	3	19	9	2.0503997802734375e-05
480	70	21	1	24	2	19	12	0.00020503997802734375
480	70	21	10	40	5	19	26	4.517299652099609
480	70	21	4	22	4	19	17	0.00019693374633789062
540	52	19	0	7	2	15	7	1.8835067749023438e-05
540	52	19	1	20	1	15	10	0.0001418590545654297
540	52	19	10	22	5	15	21	2.746229887008667
540	52	19	4	15	4	15	16	0.00015592575073242188
600	74	19	0	10	1	25	5	1.7404556274414062e-05
600	74	19	1	12	1	25	8	0.00010752677917480469
600	74	19	10	18	2	25	12	6.20763635635376
600	74	19	4	10	1	25	5	0.00024437904357910156
660	78	17	0	13	3	22	8	1.7642974853515625e-05
660	78	17	1	15	2	22	10	0.0001220703125
660	78	17	10	19	4	22	13	3.0013608932495117
660	78	17	4	19	4	22	13	0.0002117156982421875
720	68	22	0	19	4	22	13	2.0503997802734375e-05
720	68	22	1	25	2	22	14	0.00019788742065429688
720	68	22	10	36	6	22	27	5.513841152191162
720	68	22	4	23	5	22	19	0.0002162456512451172
780	72	18	0	7	2	24	4	1.8596649169921875e-05
780	72	18	1	15	1	24	9	0.00012874603271484375
780	72	18	10	11	3	24	12	4.30213737487793
780	72	18	4	12	3	24	11	0.00022149085998535156
840	68	15	0	8	1	24	4	1.6927719116210938e-05
840	68	15	1	8	1	24	4	0.00010061264038085938
840	68	15	10	11	2	24	14	2.7836034297943115
