120	3	18	0	0	0	3	0	2.3603439331054688e-05
120	3	18	1	0	0	3	0	6.175041198730469e-05
120	3	18	10	0	0	3	0	0.7795772552490234
120	3	18	4	0	0	3	0	7.009506225585938e-05
180	6	19	0	2	1	6	1	1.7404556274414062e-05
180	6	19	1	2	1	6	1	5.745887756347656e-05
180	6	19	10	2	1	6	1	1.4531481266021729
180	6	19	4	2	1	6	1	8.368492126464844e-05
240	9	8	0	0	0	9	0	1.3828277587890625e-05
240	9	8	1	0	0	9	0	3.981590270996094e-05
240	9	8	10	0	0	9	0	0.24397516250610352
240	9	8	4	0	0	9	0	7.987022399902344e-05
300	20	25	0	0	0	16	0	1.6927719116210938e-05
300	20	25	1	0	0	16	0	7.081031799316406e-05
300	20	25	10	0	0	16	0	10.771342039108276
300	20	25	4	0	0	16	0	0.00020599365234375
360	29	18	0	2	1	16	1	1.7881393432617188e-05
360	29	18	1	2	1	16	1	8.440017700195312e-05
360	29	18	10	2	1	16	1	3.783716917037964
360	29	18	4	2	1	16	1	0.00016450881958007812
420	31	16	0	0	0	18	0	1.430511474609375e-05
420	31	16	1	0	0	18	0	7.82012939453125e-05
420	31	16	10	0	0	18	0	3.3641140460968018
420	31	16	4	0	0	18	0	0.0002460479736328125
480	35	21	0	9	3	19	6	3.266334533691406e-05
480	35	21	1	9	3	19	6	0.00011324882507324219
480	35	21	10	9	3	19	6	5.917756795883179
480	35	21	4	9	3	19	6	0.0001995563507080078
540	26	19	0	7	1	15	4	1.7404556274414062e-05
540	26	19	1	7	1	15	4	8.487701416015625e-05
540	26	19	10	7	1	15	4	4.14802360534668
540	26	19	4	7	1	15	4	0.0001614093780517578
600	37	19	0	0	0	25	0	1.5735626220703125e-05
600	37	19	1	0	0	25	0	7.534027099609375e-05
600	37	19	10	0	0	25	0	7.755778789520264
600	37	19	4	0	0	25	0	0.00024390220642089844
660	39	17	0	0	0	22	0	1.5020370483398438e-05
660	39	17	1	0	0	22	0	7.43865966796875e-05
660	39	17	10	0	0	22	0	4.920233249664307
660	39	17	4	0	0	22	0	0.00020360946655273438
720	34	22	0	4	1	22	2	1.8835067749023438e-05
720	34	22	1	4	1	22	2	0.00011038780212402344
720	34	22	10	4	1	22	2	9.499491214752197
720	34	22	4	4	1	22	2	0.00023603439331054688
780	36	18	0	0	0	24	0	1.5020370483398438e-05
780	36	18	1	0	0	24	0	7.772445678710938e-05
780	36	18	10	0	0	24	0	6.303831100463867
780	36	18	4	0	0	24	0	0.00023627281188964844
840	34	15	0	0	0	24	0	1.5020370483398438e-05
840	34	15	1	0	0	24	0	6.842613220214844e-05
840	34	15	10	0	0	24	0	3.7004153728485107
840	34	15	4	0	0	24	0	0.000225067138671875
900	38	15	0	0	0	25	0	1.430511474609375e-05
900	38	15	1	0	0	25	0	8.7738037109375e-05
900	38	15	10	0	0	25	0	3.927669048309326
900	38	15	4	0	0	25	0	0.0002243518829345703
