120	9	18	0	6	3	3	3	2.7179718017578125e-05
120	9	18	1	6	3	3	3	0.00011587142944335938
120	9	18	10	18	9	3	9	0.19373440742492676
120	9	18	4	18	9	3	9	8.368492126464844e-05
180	18	19	0	6	3	6	3	1.811981201171875e-05
180	18	19	1	6	3	6	3	0.00010585784912109375
180	18	19	10	36	18	6	18	0.3080418109893799
180	18	19	4	36	18	6	18	0.00010037422180175781
240	27	8	0	6	3	9	3	1.6450881958007812e-05
240	27	8	1	6	3	9	3	5.602836608886719e-05
240	27	8	10	16	8	9	8	0.02798151969909668
240	27	8	4	16	8	9	8	5.626678466796875e-05
300	60	25	0	12	6	16	6	2.1219253540039062e-05
300	60	25	1	12	6	16	6	0.00017261505126953125
300	60	25	10	50	25	16	25	0.6792306900024414
300	60	25	4	50	25	16	25	0.00010824203491210938
360	87	18	0	30	15	16	15	2.765655517578125e-05
360	87	18	1	30	15	16	15	0.00025653839111328125
360	87	18	10	36	18	16	18	0.2605888843536377
360	87	18	4	36	18	16	18	6.747245788574219e-05
420	93	16	0	32	16	18	16	2.8133392333984375e-05
420	93	16	1	32	16	18	16	0.0002677440643310547
420	93	16	10	32	16	18	16	0.18535852432250977
420	93	16	4	32	16	18	16	5.936622619628906e-05
480	105	21	0	42	21	19	21	4.57763671875e-05
480	105	21	1	42	21	19	21	0.00038170814514160156
480	105	21	10	42	21	19	21	0.41503000259399414
480	105	21	4	42	21	19	21	7.319450378417969e-05
540	78	19	0	30	15	15	15	2.9325485229492188e-05
540	78	19	1	30	15	15	15	0.0002663135528564453
540	78	19	10	38	19	15	19	0.3011467456817627
540	78	19	4	38	19	15	19	6.818771362304688e-05
600	111	19	0	24	12	25	12	2.5510787963867188e-05
600	111	19	1	24	12	25	12	0.00022292137145996094
600	111	19	10	38	19	25	19	0.3023488521575928
600	111	19	4	38	19	25	19	7.176399230957031e-05
660	117	17	0	30	15	22	15	2.6226043701171875e-05
660	117	17	1	30	15	22	15	0.00023865699768066406
660	117	17	10	34	17	22	17	0.22119712829589844
660	117	17	4	34	17	22	17	6.747245788574219e-05
720	102	22	0	42	21	22	21	3.266334533691406e-05
720	102	22	1	42	21	22	21	0.0003981590270996094
720	102	22	10	44	22	22	22	0.45511293411254883
720	102	22	4	44	22	22	22	7.724761962890625e-05
780	108	18	0	30	15	24	15	2.7179718017578125e-05
780	108	18	1	30	15	24	15	0.00025343894958496094
780	108	18	10	36	18	24	18	0.257702112197876
780	108	18	4	36	18	24	18	0.0001316070556640625
840	102	15	0	30	15	24	15	2.6464462280273438e-05
840	102	15	1	30	15	24	15	0.00022029876708984375
840	102	15	10	30	15	24	15	0.15331625938415527
840	102	15	4	30	15	24	15	5.650520324707031e-05
900	114	15	0	24	12	25	12	2.47955322265625e-05
900	114	15	1	24	12	25	12	0.0001811981201171875
900	114	15	10	30	15	25	15	0.18623781204223633
900	114	15	4	30	15	25	15	6.580352783203125e-05
960	132	25	0	24	12	25	12	7.128715515136719e-05
960	132	25	1	24	12	25	12	0.0003025531768798828
960	132	25	10	50	25	25	25	0.6679942607879639
960	132	25	4	50	25	25	25	8.96453857421875e-05
1020	120	19	0	38	19	22	19	3.123283386230469e-05
1020	120	19	1	38	19	22	19	0.00035762786865234375
1020	120	19	10	38	19	22	19	0.3004286289215088
1020	120	19	4	38	19	22	19	6.628036499023438e-05
1080	114	14	0	28	14	21	14	2.6464462280273438e-05
1080	114	14	1	28	14	21	14	0.0002956390380859375
1080	114	14	10	28	14	21	14	0.12634921073913574
1080	114	14	4	28	14	21	14	5.650520324707031e-05
1140	150	30	0	36	18	24	18	3.147125244140625e-05
1140	150	30	1	36	18	24	18	0.0004916191101074219
1140	150	30	10	60	30	24	30	1.1353330612182617
1140	150	30	4	60	30	24	30	9.417533874511719e-05
1200	117	23	0	24	12	25	12	2.4318695068359375e-05
1200	117	23	1	24	12	25	12	0.0002624988555908203
1200	117	23	10	46	23	25	23	0.5289006233215332
1200	117	23	4	46	23	25	23	8.797645568847656e-05
1260	120	23	0	24	12	24	12	2.5033950805664062e-05
1260	120	23	1	24	12	24	12	0.0002827644348144531
1260	120	23	10	46	23	24	23	0.5217740535736084
1260	120	23	4	46	23	24	23	8.296966552734375e-05
1320	111	21	0	30	15	21	15	2.6941299438476562e-05
1320	111	21	1	30	15	21	15	0.0002892017364501953
1320	111	21	10	42	21	21	21	0.4022386074066162
1320	111	21	4	42	21	21	21	7.700920104980469e-05
1380	165	22	0	30	15	28	15	2.7418136596679688e-05
1380	165	22	1	30	15	28	15	0.00030231475830078125
1380	165	22	10	44	22	28	22	0.45812177658081055
1380	165	22	4	44	22	28	22	8.058547973632812e-05
1440	147	14	0	28	14	24	14	2.5987625122070312e-05
1440	147	14	1	28	14	24	14	0.0002048015594482422
1440	147	14	10	28	14	24	14	0.12738037109375
1440	147	14	4	28	14	24	14	6.556510925292969e-05
1500	126	19	0	30	15	21	15	2.7418136596679688e-05
1500	126	19	1	30	15	21	15	0.00026679039001464844
1500	126	19	10	38	19	21	19	0.3031022548675537
1500	126	19	4	38	19	21	19	7.081031799316406e-05
1560	108	20	0	30	15	18	15	2.8133392333984375e-05
1560	108	20	1	30	15	18	15	0.0002734661102294922
1560	108	20	10	40	20	18	20	0.3467979431152344
1560	108	20	4	40	20	18	20	7.43865966796875e-05
1620	123	21	0	30	15	27	15	2.6702880859375e-05
1620	123	21	1	30	15	27	15	0.0002868175506591797
1620	123	21	10	42	21	27	21	0.40069127082824707
1620	123	21	4	42	21	27	21	7.700920104980469e-05
1680	129	15	0	30	15	23	15	2.6941299438476562e-05
1680	129	15	1	30	15	23	15	0.00028395652770996094
1680	129	15	10	30	15	23	15	0.15189313888549805
1680	129	15	4	30	15	23	15	5.841255187988281e-05
1740	150	25	0	36	18	29	18	2.9325485229492188e-05
1740	150	25	1	36	18	29	18	0.0004069805145263672
1740	150	25	10	50	25	29	25	0.6580429077148438
1740	150	25	4	50	25	29	25	8.511543273925781e-05
1800	156	20	0	40	20	21	20	3.1948089599609375e-05
